(173, 0, 0, 0)
(173, 0, 0, 0)
(173, 0, 0, 0)
(173, 0, 0, 0)
(178, 0, 0, 0)
(178, 0, 0, 0)
(178, 0, 0, 0)
(178, 0, 0, 0)
(178, 0, 0, 0)
(182, 0, 0, 0)
(183, 0, 0, 0)
(183, 0, 0, 0)
(183, 0, 0, 0)
(183, 0, 0, 0)
(185, 0, 0, 0)
(188, 0, 0, 0)
(188, 0, 0, 0)
(188, 0, 0, 0)
(188, 0, 0, 0)
(188, 0, 0, 0)
(193, 0, 0, 0)
(193, 0, 0, 0)
(193, 0, 0, 0)
(193, 0, 0, 0)
(193, 0, 0, 0)
(195, 0, 0, 0)
(198, 0, 0, 0)
(198, 0, 0, 0)
(198, 0, 0, 0)
(198, 0, 0, 0)
(198, 0, 0, 0)
(204, 0, 0, 0)
(204, 0, 0, 0)
(204, 0, 0, 0)
(204, 0, 0, 0)
(204, 0, 0, 0)
(204, 0, 0, 0)
(209, 0, 0, 0)
(209, 0, 0, 0)
(209, 0, 0, 0)
(209, 0, 0, 0)
(209, 0, 0, 0)
(213, 0, 0, 0)
(214, 0, 0, 0)
(214, 0, 0, 0)
(214, 0, 0, 0)
(214, 0, 0, 0)
(214, 0, 0, 0)
(219, 0, 0, 0)
(219, 0, 0, 0)
(219, 0, 0, 0)
(219, 0, 0, 0)
(219, 0, 0, 0)
(221, 0, 0, 0)
(224, 0, 0, 0)
(224, 0, 0, 0)
(224, 0, 0, 0)
(224, 0, 0, 0)
(224, 0, 0, 0)
(229, 0, 0, 0)
(229, 0, 0, 0)
(229, 0, 0, 0)
(229, 0, 0, 0)
(229, 0, 0, 0)
(233, 0, 0, 0)
(234, 0, 0, 0)
(234, 0, 0, 0)
(234, 0, 0, 0)
(234, 0, 0, 0)
(234, 0, 0, 0)
(239, 0, 0, 0)
(239, 0, 0, 0)
(239, 0, 0, 0)
(239, 0, 0, 0)
(239, 0, 0, 0)
(243, 0, 0, 0)
(244, 0, 0, 0)
(244, 0, 0, 0)
(244, 0, 0, 0)
(244, 0, 0, 0)
(244, 0, 0, 0)
(249, 0, 0, 0)
(249, 0, 0, 0)
(249, 0, 0, 0)
(249, 0, 0, 0)
(249, 0, 0, 0)
(251, 0, 0, 0)
(255, 0, 0, 0)
(255, 0, 0, 0)
(255, 0, 0, 0)
(255, 0, 0, 0)
[(5, 0, 0, 0), (5, 0, 0, 0), (5, 0, 0, 0), (5, 0, 0, 0), (5, 0, 0, 0), (9, 0, 0, 0), (9, 0, 0, 0), (9, 0, 0, 0), (9, 0, 0, 0), (9, 0, 0, 0), (14, 0, 0, 0), (15, 0, 0, 0), (15, 0, 0, 0), (15, 0, 0, 0), (15, 0, 0, 0), (15, 0, 0, 0), (20, 0, 0, 0), (20, 0, 0, 0), (20, 0, 0, 0), (20, 0, 0, 0), (20, 0, 0, 0), (22, 0, 0, 0), (24, 0, 0, 0), (24, 0, 0, 0), (24, 0, 0, 0), (24, 0, 0, 0), (24, 0, 0, 0), (30, 0, 0, 0), (30, 0, 0, 0), (30, 0, 0, 0), (30, 0, 0, 0), (30, 0, 0, 0), (30, 0, 0, 0), (34, 0, 0, 0), (34, 0, 0, 0), (34, 0, 0, 0), (34, 0, 0, 0), (34, 0, 0, 0), (39, 0, 0, 0), (40, 0, 0, 0), (40, 0, 0, 0), (40, 0, 0, 0), (40, 0, 0, 0), (40, 0, 0, 0), (45, 0, 0, 0), (45, 0, 0, 0), (45, 0, 0, 0), (45, 0, 0, 0), (45, 0, 0, 0), (50, 0, 0, 0), (50, 0, 0, 0), (50, 0, 0, 0), (50, 0, 0, 0), (50, 0, 0, 0), (53, 0, 0, 0), (56, 0, 0, 0), (56, 0, 0, 0), (56, 0, 0, 0), (56, 0, 0, 0), (56, 0, 0, 0), (61, 0, 0, 0), (61, 0, 0, 0), (61, 0, 0, 0), (61, 0, 0, 0), (61, 0, 0, 0), (61, 0, 0, 0), (65, 0, 0, 0), (65, 0, 0, 0), (65, 0, 0, 0), (65, 0, 0, 0), (65, 0, 0, 0), (70, 0, 0, 0), (71, 0, 0, 0), (71, 0, 0, 0), (71, 0, 0, 0), (71, 0, 0, 0), (71, 0, 0, 0), (76, 0, 0, 0), (76, 0, 0, 0), (76, 0, 0, 0), (76, 0, 0, 0), (76, 0, 0, 0), (78, 0, 0, 0), (81, 0, 0, 0), (81, 0, 0, 0), (81, 0, 0, 0), (81, 0, 0, 0), (81, 0, 0, 0), (86, 0, 0, 0), (86, 0, 0, 0), (86, 0, 0, 0), (86, 0, 0, 0), (86, 0, 0, 0), (86, 0, 0, 0), (90, 0, 0, 0), (90, 0, 0, 0), (90, 0, 0, 0), (90, 0, 0, 0), (90, 0, 0, 0), (96, 0, 0, 0), (96, 0, 0, 0), (96, 0, 0, 0), (96, 0, 0, 0), (96, 0, 0, 0), (100, 0, 0, 0), (102, 0, 0, 0), (102, 0, 0, 0), (102, 0, 0, 0), (102, 0, 0, 0), (102, 0, 0, 0), (106, 0, 0, 0), (106, 0, 0, 0), (106, 0, 0, 0), (106, 0, 0, 0), (106, 0, 0, 0), (109, 0, 0, 0), (112, 0, 0, 0), (112, 0, 0, 0), (112, 0, 0, 0), (112, 0, 0, 0), (112, 0, 0, 0), (117, 0, 0, 0), (117, 0, 0, 0), (117, 0, 0, 0), (117, 0, 0, 0), (117, 0, 0, 0), (117, 0, 0, 0), (121, 0, 0, 0), (121, 0, 0, 0), (121, 0, 0, 0), (121, 0, 0, 0), (121, 0, 0, 0), (126, 0, 0, 0), (127, 0, 0, 0), (127, 0, 0, 0), (127, 0, 0, 0), (127, 0, 0, 0), (127, 0, 0, 0), (131, 0, 0, 0), (131, 0, 0, 0), (131, 0, 0, 0), (131, 0, 0, 0), (131, 0, 0, 0), (134, 0, 0, 0), (137, 0, 0, 0), (137, 0, 0, 0), (137, 0, 0, 0), (137, 0, 0, 0), (137, 0, 0, 0), (142, 0, 0, 0), (142, 0, 0, 0), (142, 0, 0, 0), (142, 0, 0, 0), (142, 0, 0, 0), (147, 0, 0, 0), (147, 0, 0, 0), (147, 0, 0, 0), (147, 0, 0, 0), (147, 0, 0, 0), (147, 0, 0, 0), (153, 0, 0, 0), (153, 0, 0, 0), (153, 0, 0, 0), (153, 0, 0, 0), (153, 0, 0, 0), (157, 0, 0, 0), (158, 0, 0, 0), (158, 0, 0, 0), (158, 0, 0, 0), (158, 0, 0, 0), (158, 0, 0, 0), (163, 0, 0, 0), (163, 0, 0, 0), (163, 0, 0, 0), (163, 0, 0, 0), (163, 0, 0, 0), (164, 0, 0, 0), (168, 0, 0, 0), (168, 0, 0, 0), (168, 0, 0, 0), (168, 0, 0, 0), (168, 0, 0, 0), (173, 0, 0, 0), (173, 0, 0, 0), (173, 0, 0, 0), (173, 0, 0, 0), (173, 0, 0, 0), (173, 0, 0, 0), (178, 0, 0, 0), (178, 0, 0, 0), (178, 0, 0, 0), (178, 0, 0, 0), (178, 0, 0, 0), (182, 0, 0, 0), (183, 0, 0, 0), (183, 0, 0, 0), (183, 0, 0, 0), (183, 0, 0, 0), (185, 0, 0, 0), (188, 0, 0, 0), (188, 0, 0, 0), (188, 0, 0, 0), (188, 0, 0, 0), (188, 0, 0, 0), (193, 0, 0, 0), (193, 0, 0, 0), (193, 0, 0, 0), (193, 0, 0, 0), (193, 0, 0, 0), (195, 0, 0, 0), (198, 0, 0, 0), (198, 0, 0, 0), (198, 0, 0, 0), (198, 0, 0, 0), (198, 0, 0, 0), (204, 0, 0, 0), (204, 0, 0, 0), (204, 0, 0, 0), (204, 0, 0, 0), (204, 0, 0, 0), (204, 0, 0, 0), (209, 0, 0, 0), (209, 0, 0, 0), (209, 0, 0, 0), (209, 0, 0, 0), (209, 0, 0, 0), (213, 0, 0, 0), (214, 0, 0, 0), (214, 0, 0, 0), (214, 0, 0, 0), (214, 0, 0, 0), (214, 0, 0, 0), (219, 0, 0, 0), (219, 0, 0, 0), (219, 0, 0, 0), (219, 0, 0, 0), (219, 0, 0, 0), (221, 0, 0, 0), (224, 0, 0, 0), (224, 0, 0, 0), (224, 0, 0, 0), (224, 0, 0, 0), (224, 0, 0, 0), (229, 0, 0, 0), (229, 0, 0, 0), (229, 0, 0, 0), (229, 0, 0, 0), (229, 0, 0, 0), (233, 0, 0, 0), (234, 0, 0, 0), (234, 0, 0, 0), (234, 0, 0, 0), (234, 0, 0, 0), (234, 0, 0, 0), (239, 0, 0, 0), (239, 0, 0, 0), (239, 0, 0, 0), (239, 0, 0, 0), (239, 0, 0, 0), (243, 0, 0, 0), (244, 0, 0, 0), (244, 0, 0, 0), (244, 0, 0, 0), (244, 0, 0, 0), (244, 0, 0, 0), (249, 0, 0, 0), (249, 0, 0, 0), (249, 0, 0, 0), (249, 0, 0, 0), (249, 0, 0, 0), (251, 0, 0, 0), (255, 0, 0, 0), (255, 0, 0, 0), (255, 0, 0, 0), (255, 0, 0, 0)]
